,Город,Федеральный округ,lat,lng
277,Жердевка,Центральный,"51,842282","41,461796"
402,Кирсанов,Центральный,"52,650646","42,728663"
443,Котовск,Центральный,"52,59292","41,50575"
578,Мичуринск,Центральный,"52,893913","40,498011"
585,Моршанск,Центральный,"53,443611","41,811627"
778,Рассказово,Центральный,"52,653842","41,874302"
917,Тамбов,Центральный,"52,721219","41,452274"
956,Уварово,Центральный,"51,983099","42,261"
