,Город,Федеральный округ,lat,lng
59,Баксан,Северо-Кавказский,"43,681939","43,534613"
537,Майский,Северо-Кавказский,"44,605753","40,093069"
603,Нальчик,Северо-Кавказский,"43,485259","43,607072"
606,Нарткала,Северо-Кавказский,"43,556734","43,862022"
763,Прохладный,Северо-Кавказский,"43,758962","44,010083"
927,Терек,Северо-Кавказский,"43,483865","44,140267"
953,Тырныауз,Северо-Кавказский,"43,398084","42,921423"
1012,Чегем,Северо-Кавказский,"43,567114","43,586626"
