,Город,Федеральный округ,lat,lng
11,Алагир,Северо-Кавказский,"43,041711","44,219875"
35,Ардон,Северо-Кавказский,"43,175598","44,295621"
93,Беслан,Северо-Кавказский,"43,19376","44,533792"
160,Владикавказ,Северо-Кавказский,"43,02115","44,68196"
242,Дигора,Северо-Кавказский,"43,156732","44,155035"
582,Моздок,Северо-Кавказский,"43,735413","44,653878"
