,Город,Федеральный округ,lat,lng
0,Абаза,Сибирский,"52,651657","90,088572"
1,Абакан,Сибирский,"53,721152","91,442387"
812,Саяногорск,Сибирский,"53,100762","91,412195"
866,Сорск,Сибирский,"54,002606","90,253323"
1022,Черногорск,Сибирский,"53,827013","91,306005"
